raw_id,rank_title,role_normalized,company_std,location,location_std,pay_in_,salary_clean,salary_band,experience_level,years_experience_num
J2308,GRC Manager,Manager,,United Kingdom,United Kingdom,98448,98448.0,70-100k,Entry-Level,
J2309,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,110031,110031.0,100-150k,Senior,
J2310,Security Consultant,Security Consultant,,America,America,97518,97518.0,70-100k,Entry-Level,
J2311,Security Compliance Manager,Manager,,China,China,95796,95796.0,70-100k,Entry-Level,
J2312,GRC Manager,Manager,,China,China,91053,91053.0,70-100k,Senior,
J2313,Security Architect,Architect,,United Kingdom,United Kingdom,121016,121016.0,100-150k,Senior,
J2314,Penetration Tester,Pentester,,Denmark,Denmark,88119,88119.0,70-100k,Mid-Level,
J2315,Security Architect,Architect,,Denmark,Denmark,124967,124967.0,100-150k,Mid-Level,
J2316,Security Compliance Manager,Manager,,Canada,Canada,109457,109457.0,100-150k,Mid-Level,
J2317,Security Consultant,Security Consultant,,New York,New York,112335,112335.0,100-150k,Senior,
J2318,Penetration Tester,Pentester,,United Kingdom,United Kingdom,91740,91740.0,70-100k,Mid-Level,
J2319,Security Consultant,Security Consultant,,Denmark,Denmark,91523,91523.0,70-100k,Entry-Level,
J2320,Penetration Tester,Pentester,,China,China,100395,100395.0,100-150k,Mid-Level,
J2321,Cloud Architect,Architect,,New York,New York,105040,105040.0,100-150k,Senior,
J2322,Penetration Tester,Pentester,,Germany,Germany,105760,105760.0,100-150k,Mid-Level,
J2323,Penetration Tester,Pentester,,China,China,99245,99245.0,70-100k,Entry-Level,
J2324,Penetration Tester,Pentester,,Germany,Germany,97590,97590.0,70-100k,Mid-Level,
J2325,Security Architect,Architect,,America,America,123718,123718.0,100-150k,Mid-Level,
J2326,Security Compliance Manager,Manager,,Denmark,Denmark,93287,93287.0,70-100k,Mid-Level,
J2327,Security Architect,Architect,,New York,New York,101358,101358.0,100-150k,Entry-Level,
J2328,Penetration Tester,Pentester,,America,America,117366,117366.0,100-150k,Entry-Level,
J2329,Penetration Tester,Pentester,,Germany,Germany,97279,97279.0,70-100k,Entry-Level,
J2330,Security Architect,Architect,,Canada,Canada,114205,114205.0,100-150k,Entry-Level,
J2331,Penetration Tester,Pentester,,United Kingdom,United Kingdom,88421,88421.0,70-100k,Senior,
J2332,Penetration Tester,Pentester,,China,China,99453,99453.0,70-100k,Mid-Level,
J2333,Penetration Tester,Pentester,,Germany,Germany,108162,108162.0,100-150k,Entry-Level,
J2334,Security Architect,Architect,,United Kingdom,United Kingdom,100076,100076.0,100-150k,Entry-Level,
J2335,Security Compliance Manager,Manager,,Germany,Germany,105893,105893.0,100-150k,Entry-Level,
J2336,Cloud Architect,Architect,,China,China,100637,100637.0,100-150k,Mid-Level,
J2337,Security Architect,Architect,,New York,New York,107551,107551.0,100-150k,Entry-Level,
J2338,Security Consultant,Security Consultant,,Canada,Canada,105036,105036.0,100-150k,Senior,
J2339,Cloud Architect,Architect,,China,China,102225,102225.0,100-150k,Senior,
J2340,GRC Manager,Manager,,America,America,87432,87432.0,70-100k,Entry-Level,
J2341,GRC Manager,Manager,,Germany,Germany,103243,103243.0,100-150k,Mid-Level,
J2342,Cloud Architect,Architect,,Canada,Canada,96015,96015.0,70-100k,Entry-Level,
J2343,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,104165,104165.0,100-150k,Entry-Level,
J2344,Security Architect,Architect,,New York,New York,107815,107815.0,100-150k,Mid-Level,
J2345,GRC Manager,Manager,,United Kingdom,United Kingdom,118292,118292.0,100-150k,Entry-Level,
J2346,Security Compliance Manager,Manager,,Germany,Germany,120315,120315.0,100-150k,Entry-Level,
J2347,GRC Manager,Manager,,Canada,Canada,89593,89593.0,70-100k,Entry-Level,
J2348,Penetration Tester,Pentester,,Canada,Canada,93456,93456.0,70-100k,Entry-Level,
J2349,Security Architect,Architect,,Germany,Germany,139454,139454.0,100-150k,Mid-Level,
J2350,Penetration Tester,Pentester,,China,China,144696,144696.0,100-150k,Mid-Level,
J2351,Security Compliance Manager,Manager,,Canada,Canada,99666,99666.0,70-100k,Entry-Level,
J2352,Security Consultant,Security Consultant,,China,China,83348,83348.0,70-100k,Senior,
J2353,Cloud Architect,Architect,,Canada,Canada,104357,104357.0,100-150k,Entry-Level,
J2354,Cloud Architect,Architect,,China,China,96004,96004.0,70-100k,Mid-Level,
J2355,GRC Manager,Manager,,United Kingdom,United Kingdom,105099,105099.0,100-150k,Senior,
J2356,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,115246,115246.0,100-150k,Entry-Level,
J2357,Security Compliance Manager,Manager,,Germany,Germany,108128,108128.0,100-150k,Senior,
J2358,Security Consultant,Security Consultant,,Germany,Germany,93282,93282.0,70-100k,Entry-Level,
J2359,Security Architect,Architect,,China,China,112855,112855.0,100-150k,Senior,
J2360,Penetration Tester,Pentester,,America,America,140873,140873.0,100-150k,Senior,
J2361,Penetration Tester,Pentester,,Denmark,Denmark,123368,123368.0,100-150k,Mid-Level,
J2362,Penetration Tester,Pentester,,Denmark,Denmark,95405,95405.0,70-100k,Mid-Level,
J2363,GRC Manager,Manager,,Germany,Germany,98455,98455.0,70-100k,Mid-Level,
J2364,Security Compliance Manager,Manager,,Canada,Canada,88791,88791.0,70-100k,Entry-Level,
J2365,GRC Manager,Manager,,Germany,Germany,116134,116134.0,100-150k,Senior,
J2366,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,113064,113064.0,100-150k,Senior,
J2367,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,124402,124402.0,100-150k,Mid-Level,
J2368,Security Compliance Manager,Manager,,Denmark,Denmark,113431,113431.0,100-150k,Entry-Level,
J2369,GRC Manager,Manager,,Germany,Germany,118328,118328.0,100-150k,Mid-Level,
J2370,GRC Manager,Manager,,Denmark,Denmark,91710,91710.0,70-100k,Senior,
J2371,Security Compliance Manager,Manager,,Canada,Canada,84314,84314.0,70-100k,Senior,
J2372,Security Consultant,Security Consultant,,New York,New York,124996,124996.0,100-150k,Entry-Level,
J2373,Security Consultant,Security Consultant,,New York,New York,98651,98651.0,70-100k,Mid-Level,
J2374,Penetration Tester,Pentester,,United Kingdom,United Kingdom,91805,91805.0,70-100k,Mid-Level,
J2375,Security Architect,Architect,,Canada,Canada,104525,104525.0,100-150k,Entry-Level,
J2376,GRC Manager,Manager,,America,America,108518,108518.0,100-150k,Senior,
J2377,Cloud Architect,Architect,,America,America,104820,104820.0,100-150k,Senior,
J2378,GRC Manager,Manager,,China,China,101106,101106.0,100-150k,Entry-Level,
J2379,Penetration Tester,Pentester,,Germany,Germany,117716,117716.0,100-150k,Entry-Level,
J2380,Security Compliance Manager,Manager,,Denmark,Denmark,110420,110420.0,100-150k,Mid-Level,
J2381,Penetration Tester,Pentester,,Denmark,Denmark,107189,107189.0,100-150k,Mid-Level,
J2382,Security Compliance Manager,Manager,,New York,New York,100038,100038.0,100-150k,Entry-Level,
J2383,Security Consultant,Security Consultant,,China,China,99780,99780.0,70-100k,Entry-Level,
J2384,GRC Manager,Manager,,Denmark,Denmark,90593,90593.0,70-100k,Mid-Level,
J2385,Cloud Architect,Architect,,United Kingdom,United Kingdom,96420,96420.0,70-100k,Senior,
J2386,Cloud Architect,Architect,,America,America,106353,106353.0,100-150k,Entry-Level,
J2387,Cloud Architect,Architect,,Denmark,Denmark,93557,93557.0,70-100k,Senior,
J2388,Security Consultant,Security Consultant,,China,China,102671,102671.0,100-150k,Mid-Level,
J2389,Cloud Architect,Architect,,New York,New York,110468,110468.0,100-150k,Senior,
J2390,Cloud Architect,Architect,,Denmark,Denmark,111240,111240.0,100-150k,Senior,
J2391,Security Consultant,Security Consultant,,China,China,81438,81438.0,70-100k,Mid-Level,
J2392,Security Compliance Manager,Manager,,Denmark,Denmark,118035,118035.0,100-150k,Senior,
J2393,Cloud Architect,Architect,,New York,New York,101584,101584.0,100-150k,Entry-Level,
J2394,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,80608,80608.0,70-100k,Entry-Level,
J2395,Security Consultant,Security Consultant,,Germany,Germany,104076,104076.0,100-150k,Senior,
J2396,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,119581,119581.0,100-150k,Senior,
J2397,Security Consultant,Security Consultant,,America,America,105008,105008.0,100-150k,Senior,
J2398,Penetration Tester,Pentester,,Germany,Germany,99607,99607.0,70-100k,Mid-Level,
J2399,Penetration Tester,Pentester,,Denmark,Denmark,123501,123501.0,100-150k,Entry-Level,
J2400,GRC Manager,Manager,,Germany,Germany,95343,95343.0,70-100k,Entry-Level,
J2401,Security Consultant,Security Consultant,,America,America,134260,134260.0,100-150k,Entry-Level,
J2402,Security Compliance Manager,Manager,,Denmark,Denmark,110608,110608.0,100-150k,Entry-Level,
J2403,Penetration Tester,Pentester,,Denmark,Denmark,109080,109080.0,100-150k,Mid-Level,
J2404,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,112918,112918.0,100-150k,Senior,
J2405,Security Compliance Manager,Manager,,Denmark,Denmark,111422,111422.0,100-150k,Mid-Level,
J2406,Security Compliance Manager,Manager,,New York,New York,93639,93639.0,70-100k,Mid-Level,
J2407,GRC Manager,Manager,,Denmark,Denmark,96997,96997.0,70-100k,Senior,
J2408,Cloud Architect,Architect,,United Kingdom,United Kingdom,107753,107753.0,100-150k,Mid-Level,
J2409,Penetration Tester,Pentester,,Denmark,Denmark,105815,105815.0,100-150k,Entry-Level,
J2410,Security Architect,Architect,,Denmark,Denmark,117463,117463.0,100-150k,Mid-Level,
J2411,Security Consultant,Security Consultant,,Canada,Canada,96835,96835.0,70-100k,Entry-Level,
J2412,Security Consultant,Security Consultant,,China,China,108674,108674.0,100-150k,Entry-Level,
J2413,Security Compliance Manager,Manager,,New York,New York,104280,104280.0,100-150k,Mid-Level,
J2414,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,98775,98775.0,70-100k,Senior,
J2415,Security Consultant,Security Consultant,,Germany,Germany,102768,102768.0,100-150k,Entry-Level,
J2416,GRC Manager,Manager,,United Kingdom,United Kingdom,97721,97721.0,70-100k,Entry-Level,
J2417,Security Architect,Architect,,New York,New York,101917,101917.0,100-150k,Mid-Level,
J2418,Security Consultant,Security Consultant,,China,China,80845,80845.0,70-100k,Senior,
J2419,Security Consultant,Security Consultant,,Canada,Canada,94257,94257.0,70-100k,Mid-Level,
J2420,Security Consultant,Security Consultant,,China,China,96114,96114.0,70-100k,Mid-Level,
J2421,Security Consultant,Security Consultant,,New York,New York,92093,92093.0,70-100k,Senior,
J2422,Security Consultant,Security Consultant,,Denmark,Denmark,81055,81055.0,70-100k,Senior,
J2423,Security Architect,Architect,,Germany,Germany,144868,144868.0,100-150k,Mid-Level,
J2424,Security Architect,Architect,,America,America,106458,106458.0,100-150k,Entry-Level,
J2425,GRC Manager,Manager,,Denmark,Denmark,124573,124573.0,100-150k,Senior,
J2426,Security Architect,Architect,,New York,New York,115124,115124.0,100-150k,Senior,
J2427,Penetration Tester,Pentester,,New York,New York,94589,94589.0,70-100k,Senior,
J2428,Security Consultant,Security Consultant,,Canada,Canada,80603,80603.0,70-100k,Mid-Level,
J2429,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,119493,119493.0,100-150k,Entry-Level,
J2430,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,107070,107070.0,100-150k,Entry-Level,
J2431,Security Consultant,Security Consultant,,America,America,107187,107187.0,100-150k,Entry-Level,
J2432,GRC Manager,Manager,,America,America,89222,89222.0,70-100k,Mid-Level,
J2433,Security Architect,Architect,,Denmark,Denmark,114282,114282.0,100-150k,Senior,
J2434,Penetration Tester,Pentester,,Canada,Canada,94602,94602.0,70-100k,Senior,
J2435,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,103904,103904.0,100-150k,Senior,
J2436,GRC Manager,Manager,,New York,New York,82840,82840.0,70-100k,Mid-Level,
J2437,Security Compliance Manager,Manager,,China,China,92702,92702.0,70-100k,Mid-Level,
J2438,Security Architect,Architect,,United Kingdom,United Kingdom,105647,105647.0,100-150k,Senior,
J2439,GRC Manager,Manager,,Germany,Germany,98964,98964.0,70-100k,Entry-Level,
J2440,Cloud Architect,Architect,,China,China,123342,123342.0,100-150k,Entry-Level,
J2441,Penetration Tester,Pentester,,New York,New York,117415,117415.0,100-150k,Entry-Level,
J2442,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,123792,123792.0,100-150k,Mid-Level,
J2443,Security Compliance Manager,Manager,,Germany,Germany,115095,115095.0,100-150k,Mid-Level,
J2444,Penetration Tester,Pentester,,America,America,125357,125357.0,100-150k,Entry-Level,
J2445,Penetration Tester,Pentester,,China,China,119545,119545.0,100-150k,Mid-Level,
J2446,Cloud Architect,Architect,,Denmark,Denmark,143063,143063.0,100-150k,Senior,
J2447,Cloud Architect,Architect,,Canada,Canada,102104,102104.0,100-150k,Mid-Level,
J2448,Penetration Tester,Pentester,,New York,New York,98393,98393.0,70-100k,Entry-Level,
J2449,Cloud Architect,Architect,,China,China,104851,104851.0,100-150k,Mid-Level,
J2450,Security Architect,Architect,,Germany,Germany,93095,93095.0,70-100k,Mid-Level,
J2451,Penetration Tester,Pentester,,Germany,Germany,95141,95141.0,70-100k,Senior,
J2452,Security Compliance Manager,Manager,,America,America,99026,99026.0,70-100k,Entry-Level,
J2453,Security Consultant,Security Consultant,,Germany,Germany,107331,107331.0,100-150k,Senior,
J2454,GRC Manager,Manager,,Denmark,Denmark,103484,103484.0,100-150k,Entry-Level,
J2455,Security Architect,Architect,,America,America,90396,90396.0,70-100k,Entry-Level,
J2456,GRC Manager,Manager,,Denmark,Denmark,138911,138911.0,100-150k,Entry-Level,
J2457,Penetration Tester,Pentester,,New York,New York,103809,103809.0,100-150k,Senior,
J2458,Penetration Tester,Pentester,,United Kingdom,United Kingdom,100036,100036.0,100-150k,Mid-Level,
J2459,Security Architect,Architect,,America,America,118342,118342.0,100-150k,Entry-Level,
J2460,Security Consultant,Security Consultant,,Denmark,Denmark,105179,105179.0,100-150k,Senior,
J2461,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,122362,122362.0,100-150k,Entry-Level,
J2462,Security Architect,Architect,,Germany,Germany,82403,82403.0,70-100k,Entry-Level,
J2463,GRC Manager,Manager,,United Kingdom,United Kingdom,115404,115404.0,100-150k,Mid-Level,
J2464,Penetration Tester,Pentester,,America,America,83029,83029.0,70-100k,Entry-Level,
J2465,Penetration Tester,Pentester,,United Kingdom,United Kingdom,100752,100752.0,100-150k,Mid-Level,
J2466,GRC Manager,Manager,,United Kingdom,United Kingdom,137130,137130.0,100-150k,Entry-Level,
J2467,GRC Manager,Manager,,New York,New York,94096,94096.0,70-100k,Mid-Level,
J2468,Security Compliance Manager,Manager,,Germany,Germany,109556,109556.0,100-150k,Entry-Level,
J2469,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,101238,101238.0,100-150k,Senior,
J2470,Penetration Tester,Pentester,,Denmark,Denmark,93149,93149.0,70-100k,Entry-Level,
J2471,GRC Manager,Manager,,Germany,Germany,120410,120410.0,100-150k,Mid-Level,
J2472,GRC Manager,Manager,,China,China,106073,106073.0,100-150k,Mid-Level,
J2473,Security Consultant,Security Consultant,,New York,New York,143427,143427.0,100-150k,Mid-Level,
J2474,Security Architect,Architect,,United Kingdom,United Kingdom,82820,82820.0,70-100k,Entry-Level,
J2475,Cloud Architect,Architect,,China,China,120971,120971.0,100-150k,Entry-Level,
J2476,GRC Manager,Manager,,Denmark,Denmark,104690,104690.0,100-150k,Senior,
J2477,Security Compliance Manager,Manager,,China,China,98294,98294.0,70-100k,Mid-Level,
J2478,Security Consultant,Security Consultant,,Germany,Germany,111580,111580.0,100-150k,Mid-Level,
J2479,GRC Manager,Manager,,China,China,101684,101684.0,100-150k,Mid-Level,
J2480,Security Consultant,Security Consultant,,China,China,82404,82404.0,70-100k,Entry-Level,
J2481,Security Consultant,Security Consultant,,Denmark,Denmark,112608,112608.0,100-150k,Entry-Level,
J2482,Security Architect,Architect,,Germany,Germany,131284,131284.0,100-150k,Senior,
J2483,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,111396,111396.0,100-150k,Senior,
J2484,Cloud Architect,Architect,,Germany,Germany,106155,106155.0,100-150k,Entry-Level,
J2485,GRC Manager,Manager,,Germany,Germany,101311,101311.0,100-150k,Mid-Level,
J2486,Security Compliance Manager,Manager,,China,China,105911,105911.0,100-150k,Mid-Level,
J2487,Penetration Tester,Pentester,,America,America,104412,104412.0,100-150k,Senior,
J2488,Cloud Architect,Architect,,Canada,Canada,145569,145569.0,100-150k,Mid-Level,
J2489,Cloud Architect,Architect,,America,America,97402,97402.0,70-100k,Entry-Level,
J2490,Cloud Architect,Architect,,Germany,Germany,106966,106966.0,100-150k,Mid-Level,
J2491,Penetration Tester,Pentester,,America,America,102641,102641.0,100-150k,Senior,
J2492,Security Compliance Manager,Manager,,Germany,Germany,95709,95709.0,70-100k,Senior,
J2493,GRC Manager,Manager,,New York,New York,100782,100782.0,100-150k,Mid-Level,
J2494,Security Architect,Architect,,America,America,105427,105427.0,100-150k,Mid-Level,
J2495,Penetration Tester,Pentester,,Canada,Canada,91583,91583.0,70-100k,Senior,
J2496,GRC Manager,Manager,,United Kingdom,United Kingdom,122336,122336.0,100-150k,Senior,
J2497,Penetration Tester,Pentester,,Germany,Germany,142403,142403.0,100-150k,Entry-Level,
J2498,Security Architect,Architect,,United Kingdom,United Kingdom,108112,108112.0,100-150k,Entry-Level,
J2499,Penetration Tester,Pentester,,Germany,Germany,130531,130531.0,100-150k,Entry-Level,
J2500,Cloud Architect,Architect,,United Kingdom,United Kingdom,126406,126406.0,100-150k,Entry-Level,
J2501,Cloud Architect,Architect,,Canada,Canada,81188,81188.0,70-100k,Mid-Level,
J2502,Security Compliance Manager,Manager,,New York,New York,108497,108497.0,100-150k,Senior,
